title,date,userName,review,rating,isEdited,developerResponse
가독성 최악,2022-08-23 23:55:47,Nighthawk_,"다른 앱이랑 크로스체크 해보면 비교적 정확하다고 생각되어 믿고 쓰는 중이긴 한데, 결과화면 읽을 때마다 화가 날 정도입니다.
한국어를 써도 영어를 써도 가독성 안좋은건 똑같아요. 설명이 적혀있는 것처럼 보이는데 설명의 목적을 다하지 못하고, 데이터를 그래프로 보여주지만 그래프를 읽는게 피로합니다. 구독 아닌 대체제가 생긴다면 옮기고 싶습니다.",2,False,
수면 감지 에러,2021-12-08 00:52:02,Art514,Apple Watch7 사용하고 있는데 수면 감지가 안 될 때가 있네요. 수면 시작하고 잠을자는데 감기가 안 될 때가 있어요. (1주일에 1번정도 아님 2번정도),5,False,
교대근무자 수면부족,2020-02-05 08:37:17,복자아빠,워치 산김에 평소 수면패턴이 궁금해서 받앗는데 엄청 신기하네요. 제 수면패턴이 이렇게 나쁜줄 몰랐어요. 덕분에 관리좀 해야겠습니다.,5,False,
난 분명 한번도 안깼는데;,2021-11-02 02:22:17,뀨우우뀨뀨뀨,"구매하고 5일째 사용중입니다만, 5일내내 수면시간이 3시간도 안나오네요.. 난 분명 아이폰 수면시간도 8시간 설정해놨고 애플워치도 수면기능 켜지는데, 시간맞춰 잘 자고 잘때 한번도 안깨는데 그래프보면 중간중간 1~2시간정도 깨어있다고 나와서 난 무슨 몽유병인가했음..  왜이러는지요",3,False,
만족합니다.,2019-10-27 19:25:33,곰같은코알라,"유료어플을 처음 다운로드하면서 고민하지 않을 정도로 주변에서 추천해 줬던 어플이었습니다. 
수면패턴을 알아가는데 큰 도움이 되고 있으나 활용에 필요한 자세한 설명이 부족한 점이 아쉬워 별 하나 뺍니다",4,False,
제대로 측정 안됩니다,2020-05-04 08:50:30,아이폰912,"수면체크도 직접 눌러 해야되고 리뷰 보고 괜찮아서 다운 받았더니 이거원 쓸모가 1도 없음 
환불해주세요",5,False,
환불 부탁드려요 😢,2020-02-19 15:57:33,05.01.28,워치에서는 축정이 잘되는데 폰이랑 연동해서 기록볼려고 했더니 다 날라갔어요 ㅠㅠㅠ 수면측정도 잘되고 분석도 꼼꼼하게 되는것 같았는데 아쉬워요 ㅠㅠ 환불 부탁드립니다 ..,5,False,
수면 추적 어플중 가성비 좋아요,2019-10-21 06:50:53,땀띠연고,"직관적이거나 간단한 어플이 아니라서
좀 번거롭더라도 세세한 설정 좋아하시고 하는 분들이 더 잘 맞을거 같아요

다만 설정이 너무 밤에만 자는 사람 기준으로 되어있어서 그게 좀 불편하네요.",4,False,
애플워치 6,2020-11-15 12:43:59,달토끼양,"폐가 안 좋아서 애플 워치 6 사서 이 어플이 건강 관리에 좋다길래 쓰고 있어요 
제가 얼마나 잤고 얼마나 깊게 잤는지 알 수있어서 좋습니다 이번에 산소포화도 업데이트 기대됩니다 !!",5,False,
아주 만족합니다,2020-12-12 01:59:40,Ksggam,원래 잘때 걸리적 거리는걸 싫어하는데 저의 수면 분석을 아주 정확히 해주는것 같아 이젠 무조건 차고 자네요. 제 그날 그날의 컨디션 확인하기도 아주 좋네요!,5,False,
Watch7 업뎃 후 어플이 안불려옵니다,2020-09-22 10:04:36,민늬,Iphone ios14 에서 지우고 다시깔았는데 워치에 앱생성이 안되네요. Watch app에 들어가서 앱설치를 눌러두 안되구요. 워치> app store > auto sleep 에서 받아보려고 하니 또다시 결제하기가 나와서요(폰에는 설치가 되어있는덷데도 결제를 하라고하네요).  해결 방법이 있다면 알려주세요,3,False,
애플워치 연동 수면앱 추천,2018-02-18 02:30:19,취연,배터리 소모량도 작고 한글화까지 되서 잘 쓰고 있어요. 건강 앱과 데이터호환은 좀 이해하기 힘들긴 한데 아직 제대로 써본진 얼마 안되서 좀더 사용해봐야 알수 있을듯.,4,False,
다 괜찮은데,2021-05-14 17:58:30,jigoo582,며칠에 한 번씩 애플워치랑 연동이 안돼서 다시 연결해야되는데 에러난줄도 모르고 자서 측정이 안된 날들이 중간중간 생기는게 거슬립니다. 애플워치랑 연동 문제 빈번히 나타나는 것 같던데 유료앱이니만큼 빠른 개선 부탁드립니다.,3,False,
애플워치 필수앱,2020-05-03 10:21:28,세젤예지,수면 트래킹 하려고 사용하는데 컨디션이 저조해서 확인해보면 확실히 며칠간 수면 퀄리티가 떨어져있네요. 더 신경써서 자게 됩니다.,5,False,
5900원은 아깝지않음,2022-10-02 04:30:41,앛앝앛앜넘나아너차앛,"수면시간 체크할수있어서 좋음
정확한가 의심은 되지만 보는 재미는 있음
자다깨는거 체크되는게 정확하지 않은듯
중간에 깼는데 0회인적도있고
50회 찍힌적도있음",4,False,
쓸만하네요,2020-11-22 05:12:57,옴 ㅏㅇ,인터페이스가 복잡하지만 그만큼 알려주는 점이 많아서 좋은것 같아요 워치를 사용한다면 꼭 구매해야할 앱 같네요,5,False,
문제오류가 생기는데 어떻게 해야되나요,2020-08-25 06:39:11,야카즈,"측정된 심박수 데이터가 기록되지 않고 있거나 autosleep에 읽기 권한이 부어되지 않았습니다 라고 뜨네요
어제 사자마자 워치차고 잣는데....이게 떠서 아무것도 안되서 답답하네요....",3,False,
수면 패턴,2020-06-01 01:31:58,호오오오대에에에박,잠을 자더라도 피곤함을 느끼곤 했는데 어플을 설치하고 나서 저의 수면 패턴을 확인하고 개운하게 잤는지 설잠을 자서 피곤한지 알게되었습니다. 조작은 살짝 어려운감을 느꼈지만 너무 유용한 어플입니다!!,5,False,
만족하지만..,2021-11-23 13:54:15,SNACKNACK,"조금 더 간단했으면 좋을 것 같아요 아니면 보기 좋게 디자인을 바꾼다라던지.
사용하는데 어려움을 느낀적이 좀 있습니다",4,False,
업데이트 해주세요,2020-09-24 04:18:39,너듀ㅠ통,"아이폰 소프트웨어가 업데이트 하면서
오류가 나는 것 같습니다.
수면 중에 워치 미착용 감지와 탁상위에 놓은 아이폰이 움직임을 감지 한다던지 오류가 계속 됩니다.
8시간을 잣는데 측정된것은 30분입니다.
아이폰 소프트웨어 업데이트 이후 지속발생중입니다.",3,False,"{'id': 19003316, 'body': '안녕하세요, Apple은 최근 14.2 업데이트에서 ""일부 사용자의 경우 건강 데이터가 Apple Watch와 iPhone간에 동기화되지 않았습니다""라는 수정 사항을보고했습니다. iOS 14.2로 업데이트하는 것이 좋습니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2020-11-10T00:02:09Z'}"
일반적으로 침대에 가는 시간을 설정할 때 불편한점 ㅠㅠ,2020-05-04 02:10:50,dneiwivm,"교대근무를 하는 앱 이용자입니다. 어제 마법사를 눌러 일반적으로 침대에 가는 시간을 설정했습니다. 설정할 수 있는 시간은 5pm에서 12am 사이로, 범위가 짧아 교대근무를 하는 사람이나 새벽에 자는 사람에겐 적합하지 않은 기능인 것 같습니다. 일단 가장 늦은 12am으로 설정해두었는데 어제는 그냥 12am부터 자고있는걸로 뜨더라구요 ... 실제론 6am에 잤고, 12am엔 워치도 착용하고 있지 않았는데 말이죠 ㅠㅠ 설정 전에는 아주 잘 이용하고 있었는데 .. 이부분 해결 부탁드려요 ㅠ 일반적으로 침대에 가는 시간을 24시간 내에서 설정 가능하게 바꿔주시거나, 설정 이전으로 돌아갈 수 있는 방법을 알려주시길 부탁드립니다 !!!!!!!!",1,False,
요거 덕분에 꿀잠 자는 날이 늘었네요,2020-02-09 21:49:59,henju1004,"그 동안 잠을 질 낮게 자고 있었다는 생각이 들게 해주는 아주 고마운 어플이네요
이 어플로 자는 시간 수면의 질까지 체크가 되니 몸도 가뿐하고 좋은거 같아요",5,False,
잘쓰고 있습니다,2021-10-06 00:55:20,장첼로,"애플워치 필수앱이라고 해서 쓰기 시작했어요.
정확하게 기록되고, 요약도 깔끔하게 그래픽 보기좋게 되어있고, 워치페이스에서도 귀엽게 보기좋게 되어있어요^^",5,False,
좋습니다,2021-02-01 20:38:56,IlIlllllllIIll,"일단 UI가 깔끔한 점이 제일 좋구요 다양하게 분석해주시는 점도 좋았습니다.
다만 코골이도 수면평가 항목중 하나로 들어가면 좋겠네요 감사합니다",5,False,
최고에요,2020-10-15 22:49:03,우왕님,"미밴드도 나름 만족했었는데
이번에 애플워치6 구입하고 사용해보니
미밴드는 그냥커피
오토슬립은 티오피네요",5,False,
기존에는 늘 수면시작을,2018-03-27 14:51:48,MC맴찔,수동으로 설정해야만 했는데 팔에 착용하고 자기만 하면 알아서 나오니 너무 좋네요 아이폰을 만진 시간 이동한 시간 워치 충전시간도 전부 측정되는 것도 너무 좋아요 너무 만족스러워요,5,False,
신세계네요,2021-06-19 00:06:04,jehishdxj,평소 잠을 잘 자는 편이지만 얼마나 질 좋은 수면을 하는지 궁금했었는데 내 수면 시간을 이렇게 정교하게 측정하고 분석해주니 너무 좋네요.,5,False,
계속 오류만 떠요 환불 부탁드립니다,2020-12-19 11:55:42,appㄹ,어제 처음 사서 작동시켜봤는데 계속 오류라고 뜨면서 측정은 안 됩니다. 암호 설정이랑 손목인식 설정도 다 했는데 그래요.. 이메일로 물어보려니 그것도 안 되서 리뷰로 씁니다. 환불 부탁드려요,3,False,
저 애플워치에 왜 설치가안되죠!???,2020-06-18 06:56:39,내가뭘알아,"오늘밤부터 수면패턴분석하는거 하려고하는데 
사용가능한 앱에 나와서 설치누르면 설치가 되질않네요 애플워치5입니다",5,False,
해결가능?환불요청!,2022-09-23 22:33:20,애니스톨,"다 열고 다 승인하고 워치도 다 오픈하고 
유튜브, 블로그 다 확인하고 에러 체크 했는데 연동이 안됩니다. 자고나면 워치에 초록 동그라미 뜨고 곧 사라지고. 아이폰은 낮엔 에러뜨고 저녁엔 없어지고 반복함 넘어어는 데이터는 전혀없음.",3,False,
좋은 앱,2021-09-23 10:57:36,공공수,"수면을 점검 하는데 이 정도 앱을 찾기 힘듭니다. 
자세하고 명확 합니다. 
다만 한 화면에서 사용자가 원하는 정보를 볼 수 있게 하는 위젯 기능은 없나요 ??? 
좋은 앱 .. 감사 합니다.",4,False,
자동측정맞나요?,2020-03-12 15:45:48,오징어오,잠자기 전에 졀도의 설정없이 자동으로 시작된다는 설명듣고 구매했어요. 그런데 워치앱에서는 별도로 수면 시작버튼이 있네요? 자동인지 수동인지 명확하게 알려주셨으면 합니다!!!!!,4,False,
구매취소,2021-02-05 03:03:23,주주11121,"애플워치를 안쓰게 되어 활용하지못할거같습니다.
한번도 이용하지않았는데 환불이 가능할까요?",5,False,
앱이 너무 좋습니다,2020-06-02 11:34:28,joke117,"앱을 처음 돈주고 사보았는데, 잘했다는 생각이 듭니다.

교대근무자인데 제 수면 상태를 파악하는데 많은 도움이 되고 있습니다.
감사합니다.",5,False,
다 좋은데 한가지 아쉬워요!,2021-05-14 23:59:48,깊은수면,자동 수면 측정값은 꽤 정확하지만 매일 앱에 들어가서 확인하지 않으면 기록이 남지 않는 점이 불편합니다. 이거 해결방안 없나요?,4,False,
일목요연,2022-05-27 02:16:25,에비스,"일목요연하게 수면 상황을 볼수있어 좋습니다.
이만한 수면앱이 없는듯. 
 워치7인데 산소포화도도 잘 측정해주네요.",5,False,
에러,2021-02-21 17:33:16,팡페퍼,잘 쓰고 있었는데 언제부턴아 수면 측정이 아예 안됩니다. 검색해보니 에러나는 분들이 많던데 왜 그런건가요?,5,False,
Ios14 업뎃 후 워치와 연동이 안되네요,2020-10-19 02:24:15,구매ㅏㅔ,"애플워치를 백업하지말거 새로 시작하라구 해서 했는데 평상시와 같이 수몀 시작 눌러서 자고 일어나면
아이폰 건강앱에선 8시간 잤는데 오토슬립은 2-3시간 잤다고 정확하지 않네요 

애플워치3땐 잘 썼는데ㅜㅜ",2,False,"{'id': 19003007, 'body': '안녕하세요, Apple은 최근 14.2 업데이트에서 ""일부 사용자의 경우 건강 데이터가 Apple Watch와 iPhone간에 동기화되지 않았습니다""라는 수정 사항을보고했습니다. iOS 14.2로 업데이트하는 것이 좋습니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2020-11-09T23:47:19Z'}"
갑자기 기록이 변했어요,2022-02-04 02:20:46,쫑쫑이♥,"원래 기록 잘 되어있었는데 갑자기 제가 22시간 수면한걸로 기록이 변경되었는데 어떻게해야하나요.. 
평소에는 굉장히 잘 쓰고있었는데 ㅠ 기록이 이상해져서 신경쓰입니다",4,False,
계속 에러떠요 ㅠㅠ,2020-08-03 00:30:21,ttttimber,"계속 에러가 나네요 
애플워치에 암호도 설정하고, 손목인식도 활성화 하고, 핸드폰과 애플워치를 껐다 키기도 했는데 계속 에러가 납니다 ㅠㅠㅠ 해결방법 좀 알려주세요... 돈 냈는데 사용이 되지 않아서 매우 슬프네요..",3,False,
수면시 소음기능 활성화 어떻게시키나요?,2021-03-14 22:32:31,피치고,"워치시리즈4이상부터 지원한다는데

저는6인데 왜 안될까요?",5,False,
구매 취소 부탁드려요ㅠㅠ,2020-10-28 16:34:23,abejcndkxksj,"어플 잘 쓰고 있습니다
오토슬립이랑 오토슬립웨이크심박수 번들을 따로 구매했네요.. 오토슬립 구매 취소해서 번들버전으로 구매한걸로 해주세요!",5,False,
지금까지 이런 수면앱은 없.었.다.,2022-02-24 16:32:04,Jin ys,수면 분석의 끝판왕이네요. 많이 잤다고 좋은게 아니라는… 수면의 품질이 중요하다는 사실을 몸소 깨닫고 있습니다.,5,False,
좋아요,2020-11-22 00:29:54,Koodool,"수면상태가 상당히 세세하게 나옵니다. 용어가 번역이 좀 애매한 느낌이 있지만 의미나 용도가 유추가능해서 사용에 어려움은 없고요, 전 잘 사용하고 있네요^^",4,False,
친구랑 공유할 수 있는 기능도 만들어주세요!,2020-07-17 23:38:56,소토리,너무 잘 쓰고있는데 애플워치 활동앱처럼 친구추가하면 서로의 수면 체크를 볼수 있는 기능이 있었으면 좋겠어요!!,4,False,
기대를 크게 한건지 아쉬운점이 좀 있네요,2022-08-27 01:15:49,Peinard_,"낮잠이 된다는 리뷰를 보고 구매했는데 낮잠은 물론이고 밤에 자는 수면시간도 잘 기록이 안되네요 워치 구매한지 열흘도 안됐는데 제 기기가 이상할리는 없고^^; 
가독성도 별로고 여러 좋은 리뷰들 보고 고민하다 깔았는데  여러모로 좀 많이 아쉽습니다",2,False,
