rating,date,userName,review,isEdited,title,developerResponse
5,2022-08-10 17:40:51,seventoss,"This app is my favorite thing about my Apple Watch and phone… keeps me aware of my health, sleep patterns and time efficiency…. As a result, I am making better decisions about my life.",False,Favorite app,
5,2022-06-10 13:21:06,DTB18405,"So much data. No fuss to use. Actively developed. Have been using since series 2, now on series 7.  Well worth the cost.",False,A must have app for sleep tracking.,
5,2022-06-07 14:21:39,MJCFM,My husband and I use this app daily and we absolutely love it. So much helpful information delivered throughout the night.,False,Wonderful information,
5,2022-04-24 09:35:26,Barbie0383,But need to figure everything out . I think it’s picking up my every move and showing low sleep . I need to figure it out,False,Live the app,
5,2021-12-17 15:29:59,Cammhell6,It’s cool but kinda weird that before I downloaded it and gave it permission it already had my data from the night before 🤔,False,Creepy,
1,2022-02-04 23:31:06,Herson80,"Hi,

I payed for the full app to have an accurate tracking record of my sleep, I previously contacted for help, cause the info from my sleep wasn’t accurate at all, I had someone reaching back and instructed me to go to the “calibrate” option and select the most accurate info of my sleep.
Are you kidding me? I have to do that every day to update the info myself, I thought the tracking would be automatically applied when the sleep ends, honestly the IOS native app works better than this.
Please issue a refund for me, I am gonna erase this app.
It has messed up all my sleeping pattern records.

Thank you and PLEASE, I need my refund",False,I want my refund,
5,2021-10-08 12:07:01,Smarcyes64,"Being 80 years old, this app helps me understand how important a good night’s sleep is. It also gives me peace of mind on how loud I snore and my stages of sleep. I am a faithful user.",False,I’m 80 and love it,
5,2021-08-24 22:47:59,Jockey Boston,Just have to say I love this app. it’s very accurate and it’s nice to be able to look back or check my sleep pattern and see how long I’ve slept and how much was deep sleep.,False,A Must Have App,
5,2021-06-27 14:15:35,Elphaba Angel,I downloading 5 different sleep apps and Auto  sleep is the best. It give the most statistics and tells me the most about my sleeping. Better than pillow and all the rest.,False,The best,
3,2021-07-20 12:14:42,PJ from SC,App suddenly stopped working and I had to shut everything down and restart to get it working. The app claimed IOS 13 was the problem. I updated the software. We will see if problems continue.,False,Good but a little buggy,
5,2021-05-08 19:17:38,Adjdjejskdj,This is the best and most affordable sleep tracking app I have used. It is really useful in keeping track of my sleep and thus my mental health.,False,Best and most affordable sleep tracking app,
5,2021-05-03 11:46:07,Centexrancher,This app really provides a useful look at the user’s sleep pattern and greatly expands what is available in the native watch sleep display.,False,Useful information,
4,2021-04-06 00:13:03,GinaCleo,Understanding more about when I sleep and how well has been tremendously useful. Only thing is my FitBit tracked REM sleep and this tracks Still and Deep. Not sure which correlates to REM.    Or if it even matters. But this app works terrifically and easily.  I love it!,False,Really helpful app,
5,2021-03-01 22:00:44,01NJD,This app in conjunction with the 6 series Apple Watch gives very complete information and explanations.  I highly recommend it.,False,Excellent Sleep Information,
4,2021-03-08 13:16:37,Burroschmulyank,Very detailed sleep info from my layman’s perspective. It helps me optimize my sleep environment and provides data that allows me to improve my sleep practices by seeing at a glance how well or poorly I sleep each night and over time.,False,Great app,
5,2021-02-24 18:29:06,Pton 08,"Easy to use, lots of helpful data, and good recommendations. My sleep has improved after only a week of using it.",False,Great All Around,
5,2021-01-26 18:10:55,tacoooo123456754321,The data is easier to view and is more meaningful than any of the other sleep apps I’ve used over the years.,False,Best sleep app,
4,2021-01-27 05:08:41,Bruce Robertson,"I find AutoSleep has a great interface, clear reporting tools, useful data export. I do wish it could be easier to step through prior weeks in the (most excellent!) clock view.",False,Useful data and great reporting,
5,2021-01-22 21:54:13,yesmanB52,"Works well and surprisingly accurate, would highly recommend.",False,Has been a epiphany!,
5,2021-01-12 02:27:33,ziptees,Tons of technical feedback. Takes a little bit of effort to figure out all the features but once you get it they’re amazing.,False,Great app.,
5,2020-11-11 02:43:10,dr lair,Have been using this app for awhile as provides helpful information especially concerning sleep. Def recommend,False,Great information for sleep hygiene and health,
5,2020-11-01 09:10:50,zzblanco,I’m able to track down my sleep patterns and information has been useful for my health goals.,False,Easy to use,
5,2020-10-31 05:22:04,J C Klon,Easy to use and set up is effortless tracks your sleep automatically giving one a easy and detailed reference on your recorded results .,False,Excellent Sleep App,
5,2020-09-30 15:19:23,HeavyHaulKtown,This app seems like it is fairly accurate. I have used other sleep apps in the past and they did not offer near as much data.,False,Worth the money,
5,2020-09-13 18:39:03,A'aninin,"I have had sleeping issues for over a year and this app has proven to be so helpful in monitoring where i am with my rest levels. Highly recommended! As an FYI, now that I live in CA, some CBD with a touch of THC has worked wonders for me!",False,Great app,
5,2020-07-01 14:02:03,rgilbert,I have used this app for over 1 year. It is extremely accurate as I compare it to the reports that are generated by my BiPAP machine. Easy to use and gets better with the updates.,False,Sleep Tracking at its best,
4,2020-08-25 11:18:32,KLYBarra,Great first night to try it out as I barely slept. It accurately represented my terrible night so I have a place to start tracking to show my Dr. I told him I couldn’t sleep but maybe with this he will get a better picture of how bad the situation is.,False,So far it’s accurate,
5,2020-06-07 11:26:26,SBB462,"I’ve only had this incredible app 2 nights, but the amount of information is unbelievable. It has pretty much everything you could ever need. 
So far I’m extremely happy. Great app.",False,AutoSleep - amazing,
5,2020-05-31 23:32:27,ryk dynl,As good as any Apple app I’ve ever used. Don’t know how its competitor named after a nocturnal headrest can charge so much for basically the same data,False,Why hasn’t Apple bought this company?,
5,2020-04-18 19:07:27,mark31415,"It works all by itself. Nothing to configure unless you want to. It works fine on my Apple watch but it’s easier to use the iPhone app if you want to get details. In short, very worthwhile!",False,Great sleep app,
5,2020-03-24 03:48:55,WiseAndHonestConsumer,"I am a Paramedic that decided to start tracking his sleep both on and off duty. AutoSleep has been excellent in this process. It provides a great level of detail and integrates with my Apple Watch perfectly. 

Excellent app!",False,Detailed Sleep Tracker,
